id,timestamp,prompt,model,material,morphology,orientation,lighting,texture,environment,distresses,execution_time_ms,total_tokens,offset_x,offset_y,scale,rotation,flags,Modified_Pixel_Count,Original_Pixel_Count,Pixels_in_Mod_Not_Orig,Pixels_in_Orig_Not_Mod,Pct_Mod_Not_Orig (%),Pct_Orig_Not_Mod (%)
sample_1775283688740_1,2026-04-04T06:21:28.740Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes featuring manholes  .
      A mapped/alligator crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,mapped/alligator,complex,uniform overhead,rough,manholes,,19302,1655,0,0,1,0,0,28471,24997,3489,15,12.2546,0.06
sample_1775290654335_38,2026-04-04T08:17:34.335Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   with visible oil stains.
      A single linear cracks crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,complex,uniform overhead,smooth,,oil stains,18248,1655,0,0,1,0,0,6344,5569,775,0,12.2163,0.0
sample_1775286849736_7,2026-04-04T07:14:09.736Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: close up, zoom in view",gemini-pro-image,asphalt,main cracks with branching,transverse,uniform overhead,smooth,,,20910,1672,0,0,1,0,0,6502,5717,785,0,12.0732,0.0
sample_1775286656742_9,2026-04-04T07:10:56.742Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: close up, zoom in view",gemini-pro-image,asphalt,main cracks with branching,diagonal,uniform overhead,aggregate pop-outs,,,21513,1679,0,0,1,0,0,11790,10393,1397,0,11.849,0.0
sample_1775286039743_8,2026-04-04T07:00:39.743Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt and pavement edges and with visible oil stains and patches.
      A single linear cracks crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,complex,non-uniform with soft shadows,aggregate pop-outs,"dirt, pavement edges","oil stains, patches",22088,1662,0,0,1,0,0,9655,8511,1144,0,11.8488,0.0
sample_1775290817744_53,2026-04-04T08:20:17.744Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,complex,non-uniform with soft shadows,smooth,dirt,,20867,1695,0,0,1,0,0,9315,8220,1095,0,11.7552,0.0
sample_1775286544736_4,2026-04-04T07:09:04.736Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: close up, zoom in view",gemini-pro-image,asphalt,main cracks with branching,transverse,uniform overhead,rough,,,22264,1690,0,0,1,0,0,12094,10677,1417,0,11.7166,0.0
sample_1775289634744_1,2026-04-04T08:00:34.744Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,longitudinal,uniform overhead,rough,,,20236,1660,0,0,1,0,0,14719,13005,1714,0,11.6448,0.0
sample_1775284419737_4,2026-04-04T06:33:39.737Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,complex,non-uniform with soft shadows,aggregate pop-outs,,,19344,1577,0,0,1,0,0,11119,9854,1265,0,11.3769,0.0
sample_1775287312741_36,2026-04-04T07:21:52.741Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible patches.
      A main cracks with branching crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,diagonal,non-uniform with soft shadows,rough,,patches,21876,1690,0,0,1,0,0,10630,9422,1208,0,11.3641,0.0
sample_1775285144737_24,2026-04-04T06:45:44.737Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   with visible oil stains and patches.
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,uniform overhead,rough,,"oil stains, patches",18705,1557,0,0,1,0,0,8131,7207,924,0,11.3639,0.0
sample_1775288821733_19,2026-04-04T07:47:01.733Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,complex,non-uniform with soft shadows,rough,,,21478,1705,0,0,1,0,0,10293,9168,1125,0,10.9298,0.0
